filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,label
94005001.wav,0.578764081,0.065590948,2493.387549,2681.034761,5640.622559,0.090722656,-115.909523,90.07539368,4.985888481,34.47238541,-6.003996372,15.69369888,-4.259099007,4.20410347,-8.353938103,6.761127949,-12.57701397,7.596487999,-7.256955147,7.843214035,-5.697332382,5.874395847,-3.578389168,8.793130875,-2.180599213,8.762012482,Sperm whale
94005002.wav,0.486684501,0.067196779,3109.658156,2983.703592,6972.630615,0.112060547,-116.7411575,68.60971832,15.65864182,36.12130356,-2.998913288,16.47050285,-1.000983119,7.971905231,-10.5047617,10.55300617,-13.2781744,10.80716228,-10.41075802,5.846633434,-7.097322464,5.917187691,-4.704185486,8.917352676,-3.284595966,7.128825188,Sperm whale
94005003.wav,0.654311478,0.063028507,3330.178198,2916.406407,7086.51287,0.144830049,-97.10163116,62.7231369,5.203114986,33.35062027,-2.89607048,17.53665352,-2.972793341,6.371637821,-10.0176096,11.486619,-14.42606544,11.08703709,-9.127459526,7.719487667,-4.802024364,10.99394417,-3.587438583,10.69153595,-3.005792618,6.785460472,Sperm whale
94005004.wav,0.661318481,0.088252045,2572.830402,2720.090542,5764.046964,0.080317827,-100.8231964,85.32909393,5.920348167,32.44509125,-6.698643684,15.41923618,-6.428400993,5.914502621,-6.459358692,10.83630085,-4.651726246,10.00324249,-3.749247313,9.826169968,-6.765912056,10.98824596,-2.499937534,10.58771706,-2.202923775,7.620589733,Sperm whale
94005006.wav,0.538452148,0.083023377,2663.512582,2863.35628,6278.387955,0.100203712,-115.2229691,78.96762085,12.8452282,32.36978531,4.494123459,17.54407501,-3.299897909,7.545799255,-7.802021503,4.861842632,-9.026672363,5.494411945,-7.576821804,6.87271452,-6.245333672,7.994627476,-2.455942869,8.57705307,-0.261337698,8.202757835,Sperm whale
94005007.wav,0.594318509,0.066399299,2599.933634,2765.80808,5937.695313,0.088169643,-129.274704,84.47585297,12.6322813,32.92253494,-3.118380308,19.92439461,-4.743627071,7.081060886,-9.882409096,4.624548912,-8.908327103,7.854503632,-7.328477859,7.519004345,-6.695627213,10.18063641,-2.781607151,10.94889069,0.132650986,9.697477341,Sperm whale
94005008.wav,0.525545776,0.074443951,3146.751742,2986.841955,6993.89339,0.130845621,-97.18663788,67.07636261,13.89897156,30.71700287,-0.450439215,20.79517937,-4.992239952,5.572195053,-9.454524994,4.754740715,-11.53635788,5.621199131,-9.075258255,7.957331181,-7.283266544,8.676213264,-1.939500451,10.61822605,-1.260706425,10.03377342,Sperm whale
94005009.wav,0.49245894,0.068704605,2912.03694,2909.302282,6615.53833,0.120686849,-110.7311935,75.80607605,16.09713936,33.81686783,-4.496526241,17.49886513,-4.205963135,8.102885246,-9.959833145,6.268274784,-12.07890797,4.913051128,-8.953625679,6.807561874,-8.867952347,6.910919666,-4.959908962,7.943032265,-1.457286239,8.782891273,Sperm whale
94011001.wav,0.729366839,0.014441641,4968.863643,2585.005665,8148.804239,0.389798881,-314.7885132,-112.5121613,-95.99568176,-8.981389999,-5.757792473,19.89240456,1.348403096,18.19514084,1.035021663,18.37727165,1.295527577,15.04592323,-1.069108844,14.38879108,-0.505296528,13.45958042,0.568558335,14.01263332,0.866143465,14.44459438,Sperm whale
94011002.wav,0.735168934,0.01400928,4925.00862,2580.583197,8122.375488,0.378534226,-311.8820496,-109.8587494,-95.75933075,-7.813166142,-4.087415218,21.02486229,2.845654964,19.14819527,1.886298418,18.19286346,-0.100801878,13.62152863,-1.596456409,14.37827682,0.628266096,14.00536537,0.049052328,13.26095867,0.285036892,16.00027657,Sperm whale
94011003.wav,0.701926708,0.013375577,5032.639361,2546.286368,8106.054688,0.392578125,-323.7121887,-113.6888199,-89.43567657,-2.5885427,-3.565081596,23.56514168,0.374002904,17.40988922,1.390318036,17.6591053,-0.305231631,15.45401192,-0.37574029,15.43582821,0.618683338,12.91830921,-2.357984543,13.55582142,2.413496256,14.04035759,Sperm whale
94011004.wav,0.724087,0.01418161,4936.454789,2585.159768,8114.239823,0.387626782,-306.8437195,-104.457077,-93.37476349,-10.68299866,-10.36833954,16.57953835,-1.305980802,16.34482193,2.271785498,20.05095291,1.326388955,15.03217506,-0.888708413,15.15621281,0.234995514,13.50895691,0.270226806,12.42775154,-0.736537039,13.61960411,Sperm whale
94011005.wav,0.678008795,0.015133319,4967.349829,2554.078368,8109.763184,0.393408203,-308.3468323,-112.6302643,-94.60701752,-6.083041191,-5.534525871,19.95825577,0.353134274,17.14273262,1.645211697,19.28532791,1.559654713,14.93633652,-0.402743459,13.04123974,-1.57278645,13.81738281,1.350149155,14.15789795,1.301945567,13.52897072,Sperm whale
94011006.wav,0.690033674,0.013635454,4996.281647,2582.714419,8171.850586,0.394605734,-316.1980286,-110.5425797,-92.61804199,-7.87224102,-5.821097374,21.5704155,3.40514493,18.47187996,0.839175105,17.69441032,0.219137505,15.49787998,-0.301808268,12.78359604,-0.787507772,15.65061474,0.943805754,13.21543312,1.216237426,13.4789114,Sperm whale
94201001.wav,0.758668244,0.003163042,4115.67612,3053.998832,7871.735234,0.01420007,-488.3418884,-4.373848438,-14.37540722,23.24544907,-4.046243191,13.01737309,-6.581487179,12.35393238,-1.611912489,12.94284058,-5.894344807,10.69082642,-5.735896587,9.004142761,-4.385679245,10.92977905,-3.9079175,10.6900034,-2.497653723,8.448471069,Sperm whale
94201002.wav,0.771859109,0.004373423,4183.68058,3060.213289,7938.985327,0.023265543,-470.5802917,-2.893645763,-14.22260189,17.34186935,-5.440181255,15.04907608,-4.206800938,13.76986217,-2.759184837,14.1883688,-3.803643703,10.54058361,-5.193221569,9.698162079,-4.557614326,9.860136032,-3.327973366,11.87285519,-2.230736971,9.579087257,Sperm whale
94201003.wav,0.688356936,0.007254658,4404.692155,3008.92762,8066.525136,0.064814029,-430.2956543,-4.980153561,-12.03030396,15.19317341,-0.818850994,16.29064369,-0.928016484,13.95894146,-1.0489887,13.34604549,-2.494971275,14.01676846,-6.624250412,5.55988884,-4.607279778,9.701300621,-1.783389926,12.5699358,-3.399133682,9.324353218,Sperm whale
94201004.wav,0.703745425,0.006110734,4358.707881,2949.43628,7993.222878,0.048140092,-429.7105408,-6.010147572,-13.64840317,15.76583767,-7.167075634,16.55247307,-1.856784105,12.16773891,-3.851249456,12.2511692,-3.737807512,12.7056818,-6.243542671,7.826436996,-4.104475021,10.39040756,-2.151187658,12.75876236,-5.505361557,8.407678604,Sperm whale
94201005.wav,0.770325482,0.004588833,4136.725625,3050.067579,7913.017134,0.0256323,-468.3163757,-3.353317022,-16.27959251,17.99018097,-5.536589622,15.18727779,-1.469623923,13.29587841,-4.569032669,14.6790514,-4.033817291,9.631795883,-4.832252026,9.69895649,-5.375791073,9.492997169,-1.898855209,11.70641708,-2.651440144,8.361206055,Sperm whale
94201006.wav,0.760576248,0.004487054,4268.355254,3032.423953,7884.353225,0.027845228,-461.5544128,-4.134080887,-12.54601669,16.17819977,-3.817530155,18.14159584,-6.664253712,14.57428837,-1.516299248,15.10918045,-3.459575653,9.445422173,-3.870230913,10.89835835,-3.423442364,7.5526371,-0.426440269,11.99395847,-2.079039097,9.744564056,Sperm whale
94201007.wav,0.72236532,0.004422942,4473.694379,3026.491154,8128.78418,0.041289063,-449.9684753,-10.90003395,-16.44524574,17.44161415,3.139993906,16.82915497,-4.606610298,11.8875246,-5.964390278,14.24684525,-2.118695259,7.151412964,-6.532514095,14.07884789,-3.221289396,6.894854069,-5.361393929,14.0255928,-3.028078079,7.885872841,Sperm whale
94201008.wav,0.745899141,0.003482795,4209.180249,3062.63875,7975.845917,0.020915111,-476.3826294,-4.337069511,-15.2430687,19.31970978,-2.869771242,13.98162842,-5.838350296,12.6370821,-1.734979391,14.67157459,-2.951286316,9.773165703,-5.351931572,11.80363941,-5.156665802,9.410003662,-2.895570993,12.57475948,-2.173043251,9.022406578,Sperm whale
94201009.wav,0.656771839,0.012593041,5428.524236,2872.463228,8666.037598,0.077832031,-371.164978,-32.10428238,-2.744966984,15.75573158,9.196640015,16.06128311,-5.901692867,13.17946339,-2.932038546,14.83010578,-6.780124664,8.297056198,-3.982030153,8.518370628,-6.526453495,9.052105904,-6.191073895,15.72305107,-4.956795216,8.566427231,Sperm whale
95001001.wav,0.426751345,0.113642126,2264.589582,2916.251457,6107.646401,0.030345621,-149.3702545,76.50954437,16.60653114,30.7983017,13.70527172,25.8950367,4.658150196,20.81735039,4.776754856,16.85636902,-0.731677771,13.30671597,-2.645041943,11.14539337,-3.324798822,9.181749344,-4.737805367,8.137586594,-4.397201538,6.755459309,Sperm whale
95001002.wav,0.64829874,0.049293526,3734.375892,3122.204006,7809.702776,0.149448076,-104.7785645,52.52937698,7.222926617,15.85501099,-1.300553322,14.18011951,-4.751934528,10.86462021,-4.709823132,7.543195724,-7.809204578,8.575735092,-5.40433836,9.32985878,-5.377991199,7.86238718,-5.562225819,7.231729507,-6.109370232,5.940964222,Sperm whale
95001003.wav,0.58954066,0.087662838,2505.455484,2632.407271,5621.199343,0.113880264,-85.20868683,93.43515778,-13.44601822,16.21998596,6.140365601,11.35000515,-5.611186981,12.42449665,-2.072710752,10.40122795,-7.046548367,7.867763519,-6.092683315,8.158772469,-4.583330631,6.205851555,-7.146343708,5.123076439,-5.099169731,5.955834389,Sperm whale
95001004.wav,0.420317322,0.428195924,1530.50089,2689.186104,4641.580266,0.013266738,-116.0852356,73.59465027,46.56591034,51.00432968,24.65788651,32.68537903,11.6277895,20.61894798,6.883338451,17.96564865,-0.321774781,11.08973598,-2.740283012,10.50260448,-3.277268171,7.086127281,-4.399290085,8.043186188,-3.332202911,6.753708839,Sperm whale
95001005.wav,0.631923497,0.04410718,2111.120188,2415.403043,4642.938591,0.086191845,-166.3329163,108.4545517,-12.4404192,17.99531937,-0.279138267,13.3595171,-2.855525732,13.3431921,-0.825561047,9.324588776,-5.234502316,7.072100163,-5.470283031,6.381959915,-3.753170729,9.882203102,-2.271138906,7.454419613,-5.059871674,5.484745026,Sperm whale
95001006.wav,0.713715494,0.047834828,2978.228891,3048.212891,6923.124803,0.056165949,-203.2478943,53.02867508,15.12582397,36.30839157,5.499900818,25.14922714,3.279675484,19.92353439,0.982246518,15.79920292,-0.020916233,14.43853378,-0.896285772,12.93661976,-1.543446302,11.00220966,-2.339619398,8.988082886,-4.013364315,8.502049446,Sperm whale
95001007.wav,0.703532279,0.036106542,4451.001742,3148.070654,8340.782898,0.179511764,-131.9630432,28.64393234,10.60181522,19.07269859,-2.380143881,14.00441551,-3.134017706,11.65701675,-5.158397675,9.578347206,-5.490309238,9.220562935,-5.378914356,9.142364502,-5.641486645,7.882641792,-5.425189018,7.113570213,-6.739068031,7.494046688,Sperm whale
95001008.wav,0.672829866,0.031245129,3350.680082,3012.839326,7227.039632,0.157423462,-174.8294373,65.90930939,12.00534058,21.10977554,-4.283211231,16.83920479,-3.719223499,10.81876945,-5.215761662,10.29341412,-5.572895527,11.0138483,-5.870509624,8.648077965,-5.335282326,9.66737175,-3.913719416,8.024754524,-5.771192074,6.328791142,Sperm whale
95001009.wav,0.699395359,0.177844048,2727.216012,3201.44264,7032.099145,0.024621922,-144.2951355,39.86828232,31.56782722,44.69829941,21.34191704,29.64716148,10.07077026,22.01656914,5.348692894,17.11946106,3.010688066,15.85415936,2.042605639,13.94197273,-0.424631208,10.20618916,-2.42670083,8.026325226,-4.026103973,8.515111923,Sperm whale
95510001.wav,0.706494808,0.007156204,4491.377895,3107.303506,8398.762432,0.223773803,-302.9844971,23.74053955,-8.406686783,-6.055757046,-19.5038662,-4.932223797,-16.43706703,-1.447442293,-17.68324089,-1.333284378,-15.37365055,0.527135551,-16.33908081,1.50956285,-10.66113853,4.314351559,-9.607092857,3.969801188,-7.822154045,5.826862335,Sperm whale
95510002.wav,0.634642541,0.004989141,4339.556349,3120.095623,8315.216386,0.222048544,-325.2450867,25.61511993,-11.54579639,-8.275998116,-18.15908241,-0.975141227,-13.76391029,3.013553381,-13.76929855,-0.905396283,-17.52469444,-2.854157925,-15.85407829,3.002191067,-8.463470459,4.267715454,-10.52434921,1.048547864,-10.69194412,5.976615906,Sperm whale
95510003.wav,0.732429028,0.004761841,4585.776164,3139.882209,8539.115032,0.235299787,-332.2542419,17.01469612,-7.433578491,1.747042775,-10.72889996,-0.501232505,-14.10392094,-1.304365754,-16.43371201,-2.644030333,-15.15107059,0.060803723,-13.92838478,1.2264992,-10.92183113,3.027873516,-12.54972458,-0.20311825,-10.59933758,6.18194294,Sperm whale
95510004.wav,0.705410838,0.007130852,4490.945413,3108.366108,8401.315865,0.223614294,-303.0553894,23.78301811,-8.367092133,-5.993739128,-19.40108871,-5.020730019,-16.43893814,-1.375613213,-17.65885353,-1.353705406,-15.30145836,0.518710673,-16.38520432,1.470301747,-10.62980556,4.369622707,-9.633453369,3.907280922,-7.850916862,5.788706779,Sperm whale
95510005.wav,0.781930804,0.004128,4548.487142,3174.248572,8562.524414,0.195417132,-341.6179504,20.94309425,-4.001669407,1.997457504,-10.13295746,-0.581111729,-13.26134396,-0.370650232,-11.68331242,-0.229457587,-13.35475922,-2.345957518,-13.98453617,2.186817408,-9.673853874,1.877032638,-10.63868523,2.346503735,-8.53447628,6.628963947,Sperm whale
95510006.wav,0.731185913,0.005514297,4657.147285,3116.952954,8537.145996,0.215959821,-326.1204224,15.79920006,-5.343286037,2.624759436,-10.69803524,4.533086777,-10.42508984,-0.772265911,-15.7714529,3.549052,-12.30208015,-1.181683183,-16.60270119,1.855641484,-11.68752861,4.740375519,-9.613911629,0.392092407,-11.92553711,7.043708801,Sperm whale
95510007.wav,0.707222819,0.007302148,4807.137161,3132.046962,8646.777344,0.249023438,-304.843811,17.12135506,-3.683177948,-3.743054628,-9.593509674,0.469502121,-16.11497116,2.382798433,-12.17479992,-1.620615005,-17.03216553,-1.304600239,-9.529558182,2.99485898,-9.540739059,4.243712425,-11.10978794,-0.52603966,-8.286258698,8.902304649,Sperm whale
95510008.wav,0.691102624,0.006191562,4713.722341,3103.787003,8524.072266,0.250976563,-310.4953308,16.37711906,-8.096927643,-7.735925198,-15.36976814,0.742478251,-12.75622845,4.108174324,-14.25027943,-2.236511707,-14.80988598,0.664332449,-13.94560242,1.042362571,-10.76016331,2.875831604,-10.54717922,-0.006144626,-10.19794369,6.482239246,Sperm whale
95510009.wav,0.728307843,0.007491195,4804.526686,2960.801009,8487.670898,0.238769531,-293.3626404,9.156984329,-10.19531059,-1.572964311,-17.05218315,-3.215148449,-10.24367809,7.740140915,-11.20364285,-1.706635952,-14.83028984,2.080588341,-8.070649147,5.842246056,-10.4703083,-1.997375965,-7.36397028,1.433910966,-13.36135197,10.83092308,Sperm whale
95516001.wav,0.556168139,0.002605301,2811.267316,3024.810085,6934.460449,0.054861886,-441.4117126,81.61249542,5.139341831,1.309758902,-11.55087471,4.539489269,-9.44098568,6.006708622,-11.29050255,0.731401801,-14.5917511,0.51347822,-8.274814606,7.711750507,-9.612200737,6.154498577,-8.28208065,6.648703575,-6.123930931,5.724087238,Sperm whale
95516002.wav,0.602196753,0.002496639,2968.577462,3069.576775,7180.554199,0.062709263,-442.7561035,74.01273346,1.562773466,0.121810198,-9.81603241,1.172304034,-10.54378414,10.00230503,-6.821969032,-0.352865756,-10.59613514,3.297907591,-10.6907177,7.792805672,-3.321163416,5.773012638,-7.21702528,5.124970913,-5.664274693,8.348513603,Sperm whale
95516003.wav,0.631287277,0.00261512,2637.099177,2902.066507,6545.324707,0.070661272,-436.5534363,87.00736237,-0.408241421,0.31924352,-9.662565231,7.391022205,-10.97787476,8.24068737,-8.534277916,1.34032023,-14.19378185,0.910611093,-10.63953114,7.869273663,-7.043337822,9.550419807,-6.681953907,4.979710102,-6.532306194,6.376861572,Sperm whale
95516004.wav,0.624233067,0.002585431,2574.487653,2849.066208,6323.840332,0.060756138,-440.7546692,86.39131165,-1.495177031,4.251083374,-11.40668678,4.191706181,-11.87531376,6.858714581,-11.67318058,1.043352365,-12.3633604,1.554329991,-10.32227612,10.05504608,-6.27298975,6.094146729,-8.308964729,5.031151772,-5.129199028,6.472615242,Sperm whale
95516005.wav,0.611969769,0.002536498,2858.631674,3021.325337,7005.981445,0.060616629,-443.0681763,79.44841003,-1.072540402,-1.474493027,-10.03467369,4.719347477,-11.54523563,5.526543617,-5.662392139,0.057924747,-13.00757313,1.590322852,-10.43509007,7.814295769,-5.928429127,9.047013283,-6.357135296,6.835082054,-4.420462608,7.644522667,Sperm whale
95516006.wav,0.59355706,0.002688735,2672.08861,2896.260913,6469.958496,0.06640625,-436.4311829,85.13917542,1.450375557,2.090884447,-10.21944427,6.307187557,-12.02058983,7.564154625,-12.23736095,0.352509826,-13.31449127,1.166743398,-12.6323576,7.719895363,-6.116871357,4.480361462,-7.653879642,6.853439331,-4.498920441,5.284516811,Sperm whale
95516007.wav,0.619598687,0.002562918,2681.771549,2925.924815,6597.619629,0.059116908,-444.0317383,82.8589325,2.152540445,4.434910774,-11.42801762,5.366920471,-11.46401882,7.025322437,-9.955835342,0.408391207,-13.62767315,1.464257002,-12.28780556,7.393874645,-6.298700809,6.780155182,-9.621968269,5.633118629,-5.219849586,7.976424217,Sperm whale
95516008.wav,0.673142493,0.002635486,2582.756553,2921.045476,6519.177246,0.066894531,-441.8364258,88.36592102,5.176635742,2.925458193,-9.098337173,5.827337742,-9.870672226,6.133762836,-12.16006279,-0.433406651,-12.7808218,0.894566,-11.16994762,6.725056648,-8.678046227,6.601154804,-8.00028801,7.441504478,-3.806629896,5.960732937,Sperm whale
95516009.wav,0.558187485,0.002681979,2597.595443,2860.689374,6330.761719,0.06023298,-437.4043579,85.90283203,-0.111994132,2.544192791,-13.54922581,6.581566334,-9.92466259,6.852236748,-7.40718174,0.278207839,-15.55076408,-1.50990808,-13.61895752,8.368658066,-4.032038212,6.503668308,-7.068446636,4.903342247,-7.483547688,7.847563267,Sperm whale
95516010.wav,0.496237844,0.002429151,3365.454551,3025.133783,7392.041016,0.0425851,-460.1040344,36.90934372,-29.79913521,-18.60347176,-24.40477562,5.416816711,-8.830156326,18.30125046,4.984665394,17.6485157,-0.506737769,15.41343403,1.830805063,17.91830826,1.289571762,14.95922947,-4.305753231,7.327393055,-3.533496857,8.728889465,Sperm whale
95516011.wav,0.409267068,0.002514593,3260.327643,2997.361401,7271.30127,0.056640625,-455.0375366,41.62792206,-30.1485424,-20.6441555,-24.66589928,5.794026852,-5.679257393,21.37282372,8.850328445,20.16008186,0.846925318,15.91864204,2.192412138,20.86918831,5.481729031,16.22003365,-3.754169464,5.879116535,-6.348052502,4.965363026,Sperm whale
95516012.wav,0.384772569,0.00294219,3013.389855,2897.458647,6969.836426,0.093784877,-430.7791138,51.11898041,-40.89276123,-31.84245872,-26.74928856,-0.969883382,-7.85857296,19.23050499,7.19815731,14.6807003,-3.113000631,11.59595013,-0.61501205,16.87368011,2.173910141,18.09744072,2.680198193,11.46165657,-2.716061354,11.18425751,Sperm whale
95516013.wav,0.594908416,0.002701872,3160.265306,2959.51683,7213.623047,0.075718471,-435.8354187,48.59393311,-34.44754791,-25.89475632,-28.53599739,-1.216518641,-8.611756325,14.79044247,0.520860136,16.10406876,2.837304831,16.6011467,-3.720321655,17.33152771,3.550291538,16.92051315,-2.164888859,11.92094898,-1.079223752,9.485960007,Sperm whale
95516014.wav,0.616852343,0.002510402,3378.333249,2991.81991,7416.650391,0.05367606,-444.256134,38.26797485,-33.1125412,-15.07504559,-22.73530579,-0.39780733,-9.483927727,15.28070354,1.610904694,13.61086273,-0.704331756,15.86278343,-0.512889743,15.97819519,1.015398622,17.08821678,-0.435066074,11.87862682,-1.899904251,11.35854626,Sperm whale
95516015.wav,0.195672587,0.005082352,2462.716933,2537.910523,5530.957031,0.093575614,-404.1909485,64.69789886,-53.48695755,-44.00512695,-33.40445328,1.919570923,-5.462406635,27.39352798,9.555472374,13.80784798,-5.650058746,15.14599895,-0.40648821,17.64377403,7.646315098,21.6683712,-0.973856449,6.717011929,-7.468495369,7.105261803,Sperm whale
95516016.wav,0.305288613,0.004803255,2570.969336,2544.033012,5548.64502,0.103515625,-397.0117798,59.31017685,-58.84299088,-42.90561295,-34.72153091,-4.521368027,-9.925790787,24.35157394,8.343551636,9.936979294,-3.473342419,14.38006401,-3.840906858,15.02852058,8.053555489,19.41883278,-0.574124157,8.926176071,-5.373477459,7.899803162,Sperm whale
95516017.wav,0.304304302,0.004388556,2613.632032,2617.47026,5868.566895,0.096191406,-403.5664978,59.04417801,-54.95559311,-42.64194489,-32.6334877,-2.897776842,-9.230391502,23.65161514,10.00165749,14.04720402,-5.02124548,12.06926537,-5.279705524,14.93052959,5.89150095,21.42593956,0.572707713,9.614686966,-5.82358408,7.947086334,Sperm whale
95516018.wav,0.237997368,0.004661168,2577.869042,2578.828503,5695.532227,0.095738002,-408.9293823,57.19943619,-57.89238358,-41.00833511,-33.25143433,-2.248715639,-7.230436802,26.08006096,9.58609581,11.68733215,-5.717308998,10.43741608,-3.473662138,18.8024044,8.489478111,19.95043564,-2.742969513,8.650775909,-6.882509708,8.346726418,Sperm whale
95516019.wav,0.373458445,0.002597861,3255.32897,2970.510125,7280.529785,0.06351144,-448.2566833,41.27862167,-34.89974213,-19.50482559,-25.0369606,-1.496333241,-8.357613564,21.85261726,5.331566334,11.95978546,-6.114565849,11.6046772,-3.436282635,17.68390465,5.04069376,18.78295517,0.289318711,10.79719067,-2.974481821,8.164247513,Sperm whale
95518001.wav,0.637342453,0.002406948,3216.279863,2997.520816,7193.62793,0.03780692,-460.2657776,48.90563965,-21.1362133,-13.61009979,-25.21206665,5.074208736,-6.92993021,18.46240425,2.380316496,14.73507118,1.177269578,15.06570339,-3.975271225,16.93190193,1.185414433,14.1432066,-1.220380425,8.293520927,-4.228085518,6.820185184,Sperm whale
95518002.wav,0.493401378,0.002558551,3428.397787,2978.533127,7307.446289,0.055350167,-449.3293457,40.1955452,-24.27835464,-16.21902084,-30.04053688,3.281835556,-12.00769234,17.42048454,0.186137751,13.93954659,-2.324165106,14.62252808,-2.183625698,20.28051758,1.717904329,13.57814217,-3.042445421,6.570047855,-7.184420109,7.218860626,Sperm whale
95518003.wav,0.506223202,0.002431459,3329.922819,3050.742658,7407.421875,0.044328962,-456.0905457,45.05371094,-21.4511528,-16.93918037,-26.14477158,4.821831703,-6.157661438,16.34893417,0.611547768,13.96822262,-3.247893572,14.02748775,0.701336026,20.2770977,1.218400717,14.88032055,-3.191069365,6.306324959,-4.41380167,10.8799057,Sperm whale
95518004.wav,0.523741603,0.002365688,3637.315662,3153.476271,7850.390625,0.034354074,-463.4233704,32.02514267,-22.1493187,-15.07758617,-22.08550072,5.266652584,-1.979328394,19.14256668,5.603672981,14.33697796,-3.693217754,13.22385883,3.347861052,19.32128525,1.7229321,13.57372189,-4.994599342,6.220797062,-4.571965218,8.145600319,Sperm whale
95518006.wav,0.401096165,0.002413777,3453.227789,3073.032053,7509.70459,0.042480469,-462.4990234,34.21037674,-25.99411201,-17.84911346,-25.53987122,8.70552063,-0.4162516,22.51108742,4.684253216,15.25913811,-2.671936274,12.47255707,1.570508003,19.36150169,2.509930372,14.70038033,-4.064011097,6.39227438,-5.103944302,7.891073704,Sperm whale
95518007.wav,0.439662486,0.002418194,3438.936009,3030.933419,7463.562012,0.041503906,-458.6697693,34.58124924,-28.50105095,-14.82254314,-25.45544243,5.613499165,-4.18464613,20.82898331,5.281424522,18.52384758,-1.959827423,13.67903328,1.088545918,20.52148247,2.280633211,15.33698177,-3.836617947,7.813736439,-7.337918282,7.514839172,Sperm whale
95518008.wav,0.478466302,0.002500837,3303.849207,3022.22824,7402.038574,0.052211217,-453.0720825,39.46428299,-32.37366104,-21.06459045,-23.98643303,4.158932686,-3.610266209,20.76486206,6.657974243,18.23395538,0.164174825,16.0169735,3.656454086,19.80077553,0.156970426,12.33839703,-2.612030029,8.217140198,-3.75925684,7.555152416,Sperm whale
95519001.wav,0.575791538,0.003057004,3306.125594,3018.70821,7313.689108,0.041130515,-437.816803,41.27003479,-26.05739784,-16.61439133,-27.14131165,1.816612959,-8.171593666,15.69340229,0.398229331,16.34144783,-0.89626044,14.57530689,-0.506209135,18.29849434,3.227557898,14.05247211,-2.777864695,10.764081,-1.695341349,11.66584301,Sperm whale
95519002.wav,0.58334142,0.003082636,3234.041925,3022.069356,7292.9559,0.037057977,-437.6660767,45.39015198,-24.22193718,-16.30323982,-27.84881592,0.998357475,-8.518784523,15.59149933,-0.277749658,15.73991013,-2.676662922,14.45686054,0.936359286,20.08177948,3.82407856,14.70870209,-2.10883069,11.74190903,-2.348053932,11.92529583,Sperm whale
95519003.wav,0.563595355,0.003163781,3471.238642,3026.714751,7480.019531,0.043498884,-433.4407043,34.95273209,-27.02006149,-16.07328033,-28.05611801,2.052473783,-10.10012341,15.13262558,1.052419543,16.87018204,-0.381556094,15.9272604,1.367334962,19.91756821,3.872995853,15.37786484,-3.039521933,10.95673084,-3.427219868,11.61299801,Sperm whale
95519004.wav,0.542231321,0.003109623,3374.058725,3017.645898,7390.673828,0.041775174,-436.4755859,37.15677643,-28.83849716,-18.24477386,-29.10979843,2.548704386,-6.936730385,17.09131432,-0.420179904,14.91094494,-2.840450048,15.58562756,2.031509876,19.92143059,2.374836206,13.0970192,-2.957210541,9.663002014,-4.430828094,11.12490368,Sperm whale
95519005.wav,0.545975327,0.0030871,3375.363292,2988.307116,7344.360352,0.049211775,-427.9804688,38.72498703,-28.52977371,-14.21905613,-26.6809082,1.568140864,-8.643239021,13.27035522,-0.133206576,14.43987179,-4.109260559,14.71911049,-0.220417172,18.84580994,2.707724333,12.91189671,-3.041668653,11.01357841,-4.468016148,9.636435509,Sperm whale
95519006.wav,0.644098818,0.003044048,3394.642098,3016.204143,7363.586426,0.046212333,-432.8232422,38.01841354,-26.24882507,-15.54679203,-28.03823662,2.322681427,-8.781499863,14.64249611,0.335617602,18.41098022,-0.654224873,13.95806789,-0.307617128,17.66080093,1.717193842,14.21386623,-2.399477243,10.15739346,-3.819438696,10.58120537,Sperm whale
95519007.wav,0.557968378,0.003156214,3325.897698,3017.876047,7373.128255,0.042310475,-437.0581665,38.03261185,-29.77750015,-19.81793594,-30.92638206,-1.294883132,-8.813420296,16.48163986,-0.462935239,15.13229752,-2.470854282,15.66026878,0.093536124,19.09171677,2.464091539,14.30288219,-2.858008623,10.11677837,-4.712927341,10.36538124,Sperm whale
95519008.wav,0.563864529,0.002986567,3352.968433,3030.018665,7390.50293,0.036063058,-439.7690735,39.15198517,-27.43917847,-15.65129566,-27.24415016,1.505445719,-6.400651455,19.04140663,0.38718766,15.82700634,-2.306162119,14.5324173,1.109143138,19.72386551,2.209420919,14.23517704,-2.476796865,9.756851196,-3.672269344,9.515945435,Sperm whale
95519009.wav,0.503734887,0.003035441,3384.362031,3028.580984,7415.112305,0.039271763,-436.0175781,38.30415726,-25.93349075,-16.12414932,-28.9332695,2.228538513,-6.573633671,18.42913246,-0.508577466,13.67236805,-3.611074448,14.13372135,-0.803202689,19.24155235,2.475958109,13.62102413,-4.908843994,8.912495613,-3.120883942,12.57302856,Sperm whale
